Symbol,Entry Price,Entry Time,Exit Time,Exit Price,Closed Position,Profit
NVDA,0.0379667058587074,1999-04-05,1999-04-06,0.0370121635496616,-1,0.01
NVDA,0.040832120925188,1999-04-08,1999-04-12,0.0384444259107112,1,-0.37
NVDA,0.0368920490145683,1999-04-13,1999-04-14,0.0358183085918426,-1,0.03
NVDA,0.0371313691139221,1999-07-02,1999-07-09,0.0405341200530529,1,0.31
NVDA,0.0346235446631908,1999-09-24,1999-09-27,0.0367728397250175,-1,-0.38
NVDA,0.0557562038302421,1999-11-04,1999-11-05,0.0539654195308685,1,-0.25
NVDA,0.0745011270046234,2000-02-02,2000-02-04,0.0774857699871063,-1,-0.28
NVDA,0.1107962727546691,2000-02-14,2000-02-15,0.1064985692501068,1,-0.28
NVDA,0.1463752388954162,2000-04-24,2000-04-25,0.1623740494251251,-1,-0.59
NVDA,0.1689411252737045,2000-05-02,2000-05-05,0.1759850084781646,1,0.08
NVDA,0.1571208387613296,2000-05-11,2000-05-12,0.1523454934358596,-1,0.04
NVDA,0.1950875520706176,2000-05-19,2000-05-22,0.2077440768480301,1,0.18
NVDA,0.2063108533620834,2000-07-28,2000-07-31,0.2292342782020568,-1,-0.6
NVDA,0.2789020836353302,2000-08-16,2000-08-18,0.2941836416721344,1,0.14
NVDA,0.2652313113212585,2000-09-21,2000-09-25,0.2891698479652405,-1,-0.5
NVDA,0.2891698479652405,2000-09-25,2000-09-26,0.2960946559906006,1,0.0
NVDA,0.2392637282609939,2000-10-12,2000-10-13,0.2488146126270294,-1,-0.28
NVDA,0.2100721150636673,2001-01-23,2001-01-25,0.1881628334522247,1,-0.56
NVDA,0.2982337772846222,2001-07-09,2001-07-12,0.3158462643623352,-1,-0.36
NVDA,0.3369359374046325,2001-08-13,2001-08-14,0.3279957771301269,1,-0.22
NVDA,0.2894468903541565,2001-09-10,2001-09-17,0.2597224414348602,-1,0.35
NVDA,0.3320843577384949,2001-10-18,2001-10-19,0.3389614224433899,1,-0.01
NVDA,0.4410467743873596,2002-02-08,2002-02-11,0.4654218554496765,-1,-0.34
NVDA,0.0848166793584823,2002-10-25,2002-10-29,0.0815313011407852,1,-0.27
NVDA,0.0949029996991157,2002-12-26,2002-12-27,0.0913113504648208,-1,0.06
NVDA,0.0988760888576507,2003-02-25,2003-02-26,0.0940621718764305,1,-0.32
NVDA,0.1626802682876587,2003-07-22,2003-07-24,0.1584009081125259,-1,0.01
NVDA,0.1528231650590896,2003-09-18,2003-09-22,0.1456399112939834,1,-0.31
NVDA,0.121876522898674,2003-09-29,2003-10-02,0.1249326989054679,-1,-0.21
NVDA,0.1388399004936218,2003-11-06,2003-11-07,0.166194811463356,1,0.74
NVDA,0.1726895719766616,2004-02-09,2004-02-10,0.1790320128202438,-1,-0.26
NVDA,0.1852973997592926,2004-02-11,2004-02-12,0.1797196418046951,1,-0.23
NVDA,0.1700157523155212,2004-02-27,2004-03-08,0.1636732369661331,-1,0.06
NVDA,0.194085344672203,2004-03-29,2004-03-30,0.1998923271894455,1,0.02
NVDA,0.1691748797893524,2004-04-27,2004-04-29,0.1638264209032058,-1,0.04
NVDA,0.1122487187385559,2004-09-17,2004-09-21,0.1150755956768989,1,0.0
NVDA,0.1600054651498794,2005-01-25,2005-01-27,0.1750588715076446,-1,-0.51
NVDA,0.1784203797578811,2005-02-01,2005-02-02,0.1883544921875,1,0.13
NVDA,0.1898820698261261,2005-03-28,2005-03-29,0.1856797486543655,-1,-0.01
NVDA,0.1963776648044586,2005-05-17,2005-05-20,0.2009623199701309,1,-0.0
NVDA,0.1985169202089309,2005-07-25,2005-07-26,0.2026431262493133,-1,-0.19
NVDA,0.2166264504194259,2005-08-08,2005-08-12,0.2288519889116287,1,0.14
NVDA,0.3641771972179413,2006-05-18,2006-05-19,0.3718180358409881,-1,-0.19
NVDA,0.3716649413108825,2006-08-03,2006-08-07,0.3623433709144592,1,-0.21
NVDA,0.5331989526748657,2007-01-10,2007-01-18,0.484295904636383,-1,0.29
NVDA,0.4794049859046936,2007-04-23,2007-04-24,0.4974386394023895,1,0.06
NVDA,0.8275358080863953,2007-11-07,2007-11-08,0.7757291197776794,-1,0.17
NVDA,0.7897120714187622,2007-12-19,2007-12-20,0.8062171339988708,1,-0.02
NVDA,0.6166402697563171,2008-01-07,2008-01-08,0.6297066807746887,-1,-0.19
NVDA,0.4928536117076874,2008-05-01,2008-05-02,0.5162356495857239,1,0.1
NVDA,0.4552592933177948,2008-06-19,2008-06-23,0.4435682296752929,-1,0.01
NVDA,0.2897521555423736,2008-08-29,2008-09-02,0.2824167609214782,1,-0.21
