Symbol,Entry Price,Entry Time,Exit Time,Exit Price,Closed Position,Profit
NFLX,0.7778570055961609,2002-08-02,2002-08-06,0.7607139945030212,-1,-0.0
NFLX,0.7171429991722107,2002-11-20,2002-11-21,0.7857139706611633,1,0.33
NFLX,1.5328569412231443,2003-06-18,2003-06-19,1.5692859888076782,-1,-0.21
NFLX,1.825000047683716,2003-06-30,2003-07-01,1.7678569555282593,1,-0.25
NFLX,1.7300000190734863,2003-08-13,2003-08-14,1.7814290523529053,-1,-0.24
NFLX,1.9800000190734863,2003-08-20,2003-08-21,2.059999942779541,1,0.07
NFLX,3.5,2003-11-28,2003-12-01,3.621428966522217,-1,-0.26
NFLX,3.635714054107666,2003-12-02,2003-12-03,3.555000066757202,1,-0.21
NFLX,3.245713949203491,2003-12-09,2003-12-11,3.38857102394104,-1,-0.31
NFLX,4.1571431159973145,2003-12-26,2003-12-30,4.056428909301758,1,-0.22
NFLX,4.752857208251953,2004-03-05,2004-03-08,4.568571090698242,-1,0.06
NFLX,5.090000152587891,2004-04-07,2004-04-08,5.378571033477783,1,0.14
NFLX,4.230000019073486,2004-04-23,2004-04-26,4.0871429443359375,-1,0.04
NFLX,4.585713863372803,2004-05-25,2004-05-27,4.742856979370117,1,0.04
NFLX,4.260000228881836,2004-06-17,2004-06-21,4.131429195404053,-1,0.03
NFLX,4.857142925262451,2004-06-28,2004-06-30,5.142857074737549,1,0.15
NFLX,2.8814289569854736,2004-07-19,2004-07-20,3.0799999237060547,-1,-0.42
NFLX,2.3399999141693115,2004-09-29,2004-09-30,2.20285701751709,1,-0.37
NFLX,1.4185709953308103,2004-10-19,2004-10-26,1.3728569746017456,-1,0.04
NFLX,1.8314290046691888,2004-12-15,2004-12-16,1.9085710048675537,1,0.08
NFLX,1.551429033279419,2005-01-13,2005-01-14,1.6185710430145264,-1,-0.3
NFLX,1.7157139778137207,2005-04-08,2005-04-12,1.6671429872512815,1,-0.23
NFLX,3.677143096923828,2005-12-09,2005-12-12,3.585714101791382,-1,0.0
NFLX,3.728570938110352,2006-02-02,2006-02-08,3.5914289951324463,1,-0.28
NFLX,3.604285955429077,2006-02-13,2006-02-14,3.512856960296631,-1,0.01
NFLX,3.829999923706055,2006-03-02,2006-03-06,3.660000085830689,1,-0.31
NFLX,3.587142944335937,2006-03-15,2006-03-17,3.738570928573608,-1,-0.29
NFLX,4.007143020629883,2006-03-22,2006-03-24,4.095714092254639,1,-0.02
NFLX,3.990000009536743,2006-05-23,2006-05-25,4.107142925262451,-1,-0.24
NFLX,3.190000057220459,2006-09-18,2006-09-21,3.2757139205932617,1,0.01
NFLX,3.742856979370117,2006-12-22,2006-12-26,3.834285974502564,-1,-0.21
NFLX,3.3399999141693115,2007-03-28,2007-04-04,3.504286050796509,1,0.1
NFLX,3.161428928375244,2007-04-26,2007-05-22,3.2857139110565186,-1,-0.28
NFLX,2.805713891983032,2007-09-19,2007-09-21,2.741429090499878,1,-0.21
NFLX,3.191428899765014,2007-11-27,2007-11-28,3.2871429920196533,-1,-0.24
NFLX,4.014286041259766,2007-12-21,2007-12-26,4.099999904632568,1,-0.02
NFLX,3.252856969833374,2008-01-14,2008-01-15,3.150000095367432,-1,0.03
NFLX,3.835714101791382,2008-02-07,2008-02-20,3.924285888671875,1,-0.01
NFLX,4.428571224212647,2008-05-01,2008-05-07,4.308570861816406,-1,0.01
NFLX,4.285714149475098,2008-08-06,2008-08-08,4.435713768005371,1,0.04
NFLX,4.065713882446289,2008-09-16,2008-09-18,4.434286117553711,-1,-0.5
NFLX,4.50428581237793,2008-09-23,2008-09-25,4.710000038146973,1,0.08
NFLX,3.187143087387085,2008-10-07,2008-10-09,3.2771430015563965,-1,-0.23
NFLX,3.644285917282105,2008-12-08,2008-12-09,4.012856960296631,1,0.32
NFLX,5.7614288330078125,2009-05-12,2009-05-13,5.378571033477783,-1,0.18
NFLX,6.0271430015563965,2009-07-13,2009-07-14,6.185713768005371,1,-0.0
NFLX,5.849999904632568,2009-09-04,2009-09-09,6.175714015960693,-1,-0.35
NFLX,6.771429061889648,2009-09-18,2009-09-25,6.6085710525512695,1,-0.22
NFLX,7.658570766448975,2009-12-22,2009-12-23,8.121429443359375,-1,-0.38
NFLX,8.850000381469727,2010-02-03,2010-02-04,8.619999885559082,1,-0.23
NFLX,14.329999923706056,2010-07-28,2010-07-29,14.002857208251951,-1,-0.03
NFLX,18.894285202026367,2010-08-13,2010-08-16,19.60285758972168,1,0.02
NFLX,25.427143096923828,2011-01-06,2011-01-10,26.84000015258789,-1,-0.39
NFLX,27.35571479797364,2011-01-13,2011-01-20,26.428571701049805,1,-0.3
NFLX,29.21999931335449,2011-03-11,2011-03-15,31.015714645385746,-1,-0.42
NFLX,32.72285842895508,2011-03-23,2011-03-28,33.90285873413086,1,-0.02
NFLX,37.14285659790039,2011-08-03,2011-08-04,35.11000061035156,-1,0.06
NFLX,14.025713920593262,2012-01-09,2012-01-10,13.6899995803833,1,-0.23
NFLX,15.035714149475098,2012-03-14,2012-03-15,15.738571166992188,-1,-0.33
NFLX,17.427143096923828,2012-03-26,2012-03-28,16.972856521606445,1,-0.25
NFLX,15.785714149475098,2012-04-05,2012-04-09,15.239999771118164,-1,0.01
NFLX,11.855713844299316,2012-07-09,2012-07-10,11.46142864227295,1,-0.27
NFLX,8.121429443359375,2012-07-31,2012-08-01,7.785714149475098,-1,0.06
NFLX,10.502857208251951,2012-10-08,2012-10-09,9.36142921447754,1,-0.58
NFLX,23.522857666015625,2013-04-05,2013-04-09,24.194286346435547,-1,-0.27
NFLX,30.53571319580078,2013-04-25,2013-05-07,29.46428680419922,1,-0.31
NFLX,32.040000915527344,2013-07-01,2013-07-08,33.29999923706055,-1,-0.33
NFLX,35.34000015258789,2013-07-09,2013-07-12,36.75143051147461,1,-0.01
NFLX,48.11571502685547,2014-01-13,2014-01-17,47.1485710144043,-1,-0.11
NFLX,57.202857971191406,2014-01-29,2014-01-31,58.47571563720703,1,-0.13
NFLX,53.18285751342773,2014-03-26,2014-03-27,52.02571487426758,-1,-0.12
NFLX,55.97142791748047,2014-05-22,2014-05-23,57.47857284545898,1,-0.11
NFLX,60.38857269287109,2014-07-31,2014-08-07,64.23857116699219,-1,-0.48
NFLX,64.41000366210938,2014-08-14,2014-08-18,66.57142639160156,1,-0.1
NFLX,63.355712890625,2014-09-25,2014-10-03,65.64856719970703,-1,-0.38
NFLX,62.494285583496094,2015-01-23,2015-01-26,63.79428482055664,1,-0.15
NFLX,60.71428680419922,2015-03-23,2015-03-24,62.611427307128906,-1,-0.35
NFLX,80.29285430908203,2015-04-16,2015-05-08,82.0857162475586,1,-0.18
NFLX,105.44000244140624,2015-09-02,2015-09-03,101.05999755859376,-1,-0.14
